"merchant","industry","first_charge_date","country","business_size"
"95794a13","Cosmetics","2041-05-22 00:00:00+00:00","CA","small"
"4950fc93","Clothing & accessory","2041-05-22 00:00:00+00:00","MX","small"
"388ba619","Software","2041-05-22 00:00:00+00:00","US","small"
"842a1f5e","Art & photography","2035-12-15 00:00:00+00:00","US","small"
"e39a00d1","Software","2035-11-11 00:00:00+00:00","US","small"
"973da68f","Software","2036-01-24 00:00:00+00:00","FR","small"
"046caa6a","Business services","2036-10-16 00:00:00+00:00","US","small"
"bfd3b254","Personal services","2040-04-29 00:00:00+00:00","GB","small"
"579ee3be","Software","2036-12-19 00:00:00+00:00","GB","small"
"eb1f40a9","Electronics","2036-11-05 00:00:00+00:00","GB","small"
"5ed0db03","Personal services","2037-03-22 00:00:00+00:00","US","small"
"14130ef0","Others","2039-02-11 00:00:00+00:00","HK","small"
"9de6978c","Education","2038-09-04 00:00:00+00:00","FR","small"
"75b7a3a9","Clothing & accessory","2038-03-09 00:00:00+00:00","IT","medium"
"638578f9","Personal services","2037-12-15 00:00:00+00:00","HK","small"
"ce6a4691","Cosmetics","2038-04-14 00:00:00+00:00","US","small"
"3bc370db","Cosmetics","2041-03-22 00:00:00+00:00","IE","small"
"9a7e9b12","Clothing & accessory","2039-01-21 00:00:00+00:00","GB","small"
"a62fb6a5","Religion, politics & other memberships","2039-07-24 00:00:00+00:00","US","small"
"c3d5761a","Business services","2039-05-24 00:00:00+00:00","US","small"
"70e3dfc8","Clothing & accessory","2040-09-27 00:00:00+00:00","FR","small"
"10533366","Education","2039-08-11 00:00:00+00:00","BR","small"
"2aa80946","Software","2040-08-09 00:00:00+00:00","GB","small"
"e3df6c0e","Cosmetics","2040-07-24 00:00:00+00:00","GB","small"
"e747a42f","Art & photography","2039-11-29 00:00:00+00:00","AU","small"
"bc23ca50","Grocery & food stores","2040-02-05 00:00:00+00:00","SG","small"
"e48f0c5a","Education","2039-12-05 00:00:00+00:00","GB","small"
"187f1b99","Software","2040-07-23 00:00:00+00:00","FR","small"
"0236dcef","Business services","2040-02-02 00:00:00+00:00","EE","small"
"c0e8664e","Art & photography","2040-02-26 00:00:00+00:00","LV","small"
"1e99a17e","Specialty retail","2040-04-14 00:00:00+00:00","US","small"
"b62efb0f","Healthcare","2040-04-19 00:00:00+00:00","JP","small"
"b6555df5","Furnishing","2040-05-27 00:00:00+00:00","CA","small"
"6a7b82f0","Personal services","2040-06-04 00:00:00+00:00","GB","small"
"f4905ff0","Furnishing","2040-07-31 00:00:00+00:00","GB","small"
"25a65728","Clothing & accessory","2040-08-05 00:00:00+00:00","AT","small"
"13141dcd","Business services","2040-07-01 00:00:00+00:00","US","small"
"6da84348","Digital goods","2040-10-14 00:00:00+00:00","AU","small"
"ebbe9cbe","Others","2040-07-14 00:00:00+00:00","NL","small"
"3c0d351f","Others","2040-08-06 00:00:00+00:00","JP","small"
"42a07b71","Religion, politics & other memberships","2041-04-23 00:00:00+00:00","GB","small"
"d27e3f85","Personal services","2040-08-15 00:00:00+00:00","US","small"
"a47f1c52","Furnishing","2040-09-11 00:00:00+00:00","GB","small"
"2bddbe7d","Others","2040-08-29 00:00:00+00:00","US","small"
"60f7c623","Leisure","2040-09-18 00:00:00+00:00","IT","small"
"4808143d","Digital goods","2040-10-15 00:00:00+00:00","US","small"
"508945f6","Software","2040-11-23 00:00:00+00:00","FR","small"
"3e8ae25e","Business services","2041-02-03 00:00:00+00:00","US","small"
"7a11f49a","Travel & lodging","2041-04-28 00:00:00+00:00","FR","small"
"6076e8ba","Ticketing & events","2041-04-05 00:00:00+00:00","GB","small"
"e26a0c9b","Others","2041-02-10 00:00:00+00:00","IT","small"
"c849aa79","Digital goods","2041-02-08 00:00:00+00:00","IT","small"
"b4b02475","Clothing & accessory","2041-03-28 00:00:00+00:00","CA","small"
"dfa5519e","Food & drink","2041-03-01 00:00:00+00:00","RO","small"
"6a5d8ef8","Merchandise","2041-02-06 00:00:00+00:00","GB","small"
"83b67ba5","Grocery & food stores","2041-03-26 00:00:00+00:00","IT","small"
"f222d04f","Electronics","2041-05-23 00:00:00+00:00","CA","small"
"b6c58953","Rentals","2041-03-06 00:00:00+00:00","GB","small"
"f9309b63","Digital goods","2041-04-23 00:00:00+00:00","HK","small"
"48ede8be","Merchandise","2041-03-28 00:00:00+00:00","CA","small"
"d5c98acb","Merchandise","2041-04-13 00:00:00+00:00","ES","small"
"ece8bdfe","Personal services","2041-04-07 00:00:00+00:00","US","small"
"ea91b40c","Electronics","2041-05-23 00:00:00+00:00","JP","small"
"ef46aa28","Digital goods","2041-04-18 00:00:00+00:00","CZ","small"
"a997d366","Grocery & food stores","2041-05-23 00:00:00+00:00","ES","small"
"df2849f2","Merchandise","2041-05-23 00:00:00+00:00","US","small"
"335a7d19","Food & drink","2041-05-23 00:00:00+00:00","ES","small"
"85ca84f3","Leisure","2041-05-23 00:00:00+00:00","US","small"
"6263ba10","Merchandise","2041-05-23 00:00:00+00:00","FR","small"
"f70a3a7c","Art & photography","2041-05-23 00:00:00+00:00","ES","small"
"956d0652","Specialty retail","2041-05-23 00:00:00+00:00","HK","medium"
"692d1357","Food & drink","2041-05-23 00:00:00+00:00","FR","small"
"f2a1974d","Construction","2041-05-23 00:00:00+00:00","MY","medium"
"99a90423","Food & drink","2041-05-23 00:00:00+00:00","DK","small"
"7e736a67","Travel & lodging","2041-05-23 00:00:00+00:00","FR","small"
"f972cc4a","Others","2033-07-10 00:00:00+00:00","US","small"
"7551df95","Charity","2033-10-09 00:00:00+00:00","US","small"
"cc7b0233","Education","2034-12-12 00:00:00+00:00","US","small"
"1796327d","Leisure","2034-09-26 00:00:00+00:00","IE","small"
"782f461d","Automotive parts and repair/service shops","2035-09-15 00:00:00+00:00","US","small"
"3.93E+5","Religion, politics & other memberships","2035-09-24 00:00:00+00:00","US","small"
"ec072f62","Specialty retail","2036-08-23 00:00:00+00:00","CA","small"
"93e6a9ce","Religion, politics & other memberships","2039-02-03 00:00:00+00:00","CH","small"
"bb98d170","Travel & lodging","2036-03-27 00:00:00+00:00","GB","small"
"d559c606","Charity","2036-05-05 00:00:00+00:00","US","small"
"6a6c4d00","Construction","2037-07-19 00:00:00+00:00","US","small"
"f391a015","Software","2036-10-24 00:00:00+00:00","US","small"
"c7e9c156","Business services","2036-09-01 00:00:00+00:00","AU","small"
"dd7c9637","Education","2036-10-25 00:00:00+00:00","US","small"
"78dbee31","Grocery & food stores","2040-09-24 00:00:00+00:00","US","small"
"9ea3af9f","Merchandise","2037-05-12 00:00:00+00:00","GB","small"
"9bc006c2","Personal services","2039-04-12 00:00:00+00:00","US","small"
"9137276","Personal services","2038-08-16 00:00:00+00:00","GB","small"
"920557bf","Software","2037-08-24 00:00:00+00:00","US","small"
"0fb5f233","Ticketing & events","2037-10-24 00:00:00+00:00","US","small"
"419f8e4b","Business services","2039-05-14 00:00:00+00:00","IE","small"
"7b7a9bde","Personal services","2038-03-02 00:00:00+00:00","CA","small"
"4cd2c16e","Travel & lodging","2039-03-22 00:00:00+00:00","SG","medium"
"dc587332","Food & drink","2038-06-16 00:00:00+00:00","US","small"
"c91e81db","Personal services","2038-06-25 00:00:00+00:00","GB","small"
"d6c32da3","Others","2040-12-29 00:00:00+00:00","US","small"
"856252fd","Furnishing","2038-12-14 00:00:00+00:00","US","small"
"10422fce","Business services","2038-11-27 00:00:00+00:00","US","small"
"c23f7be5","Merchandise","2038-12-05 00:00:00+00:00","GB","small"
"862ad60f","Medical services, drugs, testing labs & equipment medium","2038-12-30 00:00:00+00:00","US","small"
"36cb0151","Digital goods","2039-08-02 00:00:00+00:00","CA","small"
"7af895b6","Ticketing & events","2039-09-20 00:00:00+00:00","US","small"
"ed4a9947","Religion, politics & other memberships","2039-08-22 00:00:00+00:00","AU","small"
"952dbc13","Others","2039-09-01 00:00:00+00:00","US","small"
"7eaada53","Grocery & food stores","2039-10-16 00:00:00+00:00","CA","small"
"eb911651","Digital goods","2039-10-05 00:00:00+00:00","US","small"
"a52a15ea","Medical services, drugs, testing labs & equipment medium","2039-10-16 00:00:00+00:00","US","small"
"e5e5b22c","Clothing & accessory","2040-07-09 00:00:00+00:00","FR","small"
"950198ae","Cosmetics","2040-01-12 00:00:00+00:00","ES","small"
"58cf71e7","Business services","2040-07-13 00:00:00+00:00","US","small"
"7e7c016e","Merchandise","2040-03-13 00:00:00+00:00","NZ","small"
"593e171e","Software","2040-12-04 00:00:00+00:00","IT","small"
"041eccaf","Others","2040-04-21 00:00:00+00:00","US","small"
"1d2416e6","Clothing & accessory","2040-05-04 00:00:00+00:00","FR","small"
"fc04a696","Merchandise","2041-05-24 00:00:00+00:00","PT","small"
"5cab734d","Clothing & accessory","2040-06-04 00:00:00+00:00","FR","small"
"96b7cf86","Religion, politics & other memberships","2040-05-05 00:00:00+00:00","IE","small"
"f8427810","Business services","2040-08-14 00:00:00+00:00","US","small"
"d7536dca","Personal services","2040-05-04 00:00:00+00:00","IT","small"
"72c41736","Merchandise","2040-08-08 00:00:00+00:00","ES","small"
"efa2fc23","Ticketing & events","2040-10-16 00:00:00+00:00","CA","small"
"baa0c966","Others","2040-09-10 00:00:00+00:00","DE","small"
"90a973d0","Digital goods","2040-06-26 00:00:00+00:00","SE","small"
"4b4c5a43","Clothing & accessory","2040-11-30 00:00:00+00:00","GB","small"
"2fb0a9c2","Personal services","2040-06-29 00:00:00+00:00","AU","small"
"926d8e75","Business services","2040-07-11 00:00:00+00:00","PT","small"
"9f971d28","Personal services","2041-02-09 00:00:00+00:00","US","small"
"f8926bc8","Religion, politics & other memberships","2041-03-20 00:00:00+00:00","GB","small"
"bfc73483","Personal services","2040-08-23 00:00:00+00:00","CA","small"
"58b54f4e","Business services","2040-09-21 00:00:00+00:00","US","medium"
"706462d0","Digital goods","2040-10-21 00:00:00+00:00","FR","small"
"519a9000","Digital goods","2040-09-15 00:00:00+00:00","US","small"
"0f3a46a5","Education","2040-11-13 00:00:00+00:00","GB","small"
"55bea98c","Business services","2041-05-24 00:00:00+00:00","US","small"
"33bf3ea7","Grocery & food stores","2040-10-12 00:00:00+00:00","ES","small"
"75c2079b","Merchandise","2040-10-31 00:00:00+00:00","AT","small"
"61f71efe","Education","2040-10-30 00:00:00+00:00","AU","small"
"3973f1fb","Business services","2040-10-28 00:00:00+00:00","GB","small"
"116739c8","Food & drink","2041-01-24 00:00:00+00:00","NO","small"
"d991afca","Software","2040-11-05 00:00:00+00:00","MY","small"
"f840d862","Others","2041-05-24 00:00:00+00:00","US","small"
"1d173fcc","Charity","2041-03-03 00:00:00+00:00","US","small"
"016a30a6","Business services","2041-05-24 00:00:00+00:00","US","small"
"b785d2e5","Art & photography","2041-02-12 00:00:00+00:00","GB","small"
"48396eca","Construction","2041-03-04 00:00:00+00:00","IE","small"
"bc6bdc5e","Transportation & car rental","2041-04-30 00:00:00+00:00","GR","small"
"a510d9eb","Digital goods","2041-05-24 00:00:00+00:00","SG","small"
"10a7d53c","Software","2041-05-24 00:00:00+00:00","BE","small"
"e587e163","Software","2041-05-24 00:00:00+00:00","US","small"
"772026af","Business services","2041-04-16 00:00:00+00:00","AU","small"
"b75f50f2","Furnishing","2041-05-24 00:00:00+00:00","US","small"
"c027e54d","Religion, politics & other memberships","2041-04-23 00:00:00+00:00","GB","small"
"38657db9","Clothing & accessory","2041-05-24 00:00:00+00:00","US","small"
"a2137126","Automotive parts and repair/service shops","2041-05-24 00:00:00+00:00","AE","small"
"1f8487bc","Electronics","2041-05-24 00:00:00+00:00","PT","small"
"8ae7cb76","Furnishing","2041-05-24 00:00:00+00:00","AU","small"
"8b90dc45","Rentals","2041-05-24 00:00:00+00:00","US","small"
"bea35a3b","Ticketing & events","2041-05-24 00:00:00+00:00","RO","small"
"8b95285b","Software","2041-05-24 00:00:00+00:00","US","small"
"49389ca8","Charity","2032-03-20 00:00:00+00:00","US","small"
"f9369415","Others","2032-10-09 00:00:00+00:00","US","small"
"83b209d0","Travel & lodging","2034-04-08 00:00:00+00:00","AU","small"
"6de9ad18","Merchandise","2034-11-05 00:00:00+00:00","US","small"
"4cdd4baa","Art & photography","2035-02-23 00:00:00+00:00","IE","small"
"b9d1b7f0","Education","2036-10-28 00:00:00+00:00","US","small"
"ab88bba6","Personal services","2038-01-12 00:00:00+00:00","FR","small"
"3b58a667","Digital goods","2036-03-21 00:00:00+00:00","US","small"
"4419d416","Software","2036-02-06 00:00:00+00:00","US","small"
"d1add814","Religion, politics & other memberships","2035-12-15 00:00:00+00:00","US","small"
"aeeb1905","Personal services","2037-02-22 00:00:00+00:00","DE","small"
"9b7c4a16","Software","2036-08-25 00:00:00+00:00","GB","small"
"fc2a8362","Digital goods","2039-08-06 00:00:00+00:00","AU","small"
"56d04e1e","Travel & lodging","2036-09-22 00:00:00+00:00","DK","small"
"05541d34","Software","2036-10-11 00:00:00+00:00","CH","small"
"96fcaf1e","Clothing & accessory","2037-08-17 00:00:00+00:00","US","small"
"65b04443","Art & photography","2037-03-14 00:00:00+00:00","AU","small"
"1dc5a801","Charity","2037-10-21 00:00:00+00:00","CH","small"
"9f636e3c","Business services","2037-05-22 00:00:00+00:00","US","small"
"1cebef24","Business services","2037-05-16 00:00:00+00:00","ES","small"
"6eeffea7","Digital goods","2038-06-07 00:00:00+00:00","JP","small"
"2a9c9756","Religion, politics & other memberships","2037-11-10 00:00:00+00:00","US","small"
"bc88ad88","Digital goods","2038-10-05 00:00:00+00:00","US","small"
"55f310e4","Digital goods","2037-11-23 00:00:00+00:00","GB","small"
"4610a851","Education","2040-12-30 00:00:00+00:00","US","small"
"f83a4330","Digital goods","2039-01-01 00:00:00+00:00","US","small"
"8049c581","Merchandise","2038-03-02 00:00:00+00:00","FR","small"
"d9f2bab0","Digital goods","2038-09-23 00:00:00+00:00","US","small"
"d9dbf244","Furnishing","2038-06-27 00:00:00+00:00","US","small"
"82c3ade0","Charity","2038-04-19 00:00:00+00:00","US","small"
"ee708e6b","Software","2038-07-03 00:00:00+00:00","JP","small"
"8a145646","Personal services","2038-07-05 00:00:00+00:00","US","small"
"5f93072c","Rentals","2039-12-17 00:00:00+00:00","FR","small"
"5bd85492","Rentals","2038-10-29 00:00:00+00:00","GB","small"
"f093e689","Personal services","2038-11-27 00:00:00+00:00","AU","small"
"d77b2a3e","Merchandise","2041-05-25 00:00:00+00:00","IN","small"
"e9646664","Religion, politics & other memberships","2038-12-17 00:00:00+00:00","AU","small"
"b5df2394","Clothing & accessory","2041-03-16 00:00:00+00:00","US","small"
"11700c47","Merchandise","2039-01-15 00:00:00+00:00","ES","small"
"67ed1c8b","Software","2039-03-21 00:00:00+00:00","US","small"
"88979eeb","Education","2039-02-22 00:00:00+00:00","US","small"
"3ed0a917","Digital goods","2040-08-06 00:00:00+00:00","DE","small"
"44a9a6c1","Business services","2039-04-26 00:00:00+00:00","AU","small"
"d94a00e2","Merchandise","2039-04-12 00:00:00+00:00","FR","small"
"1f65cb6a","Business services","2039-03-26 00:00:00+00:00","GB","small"
"00bf8549","Software","2039-03-26 00:00:00+00:00","CA","small"
"35cd6e25","Travel & lodging","2039-04-26 00:00:00+00:00","US","small"
"a97efa49","Software","2039-06-25 00:00:00+00:00","US","small"
"13c3b3f7","Others","2039-06-26 00:00:00+00:00","CH","medium"
"6f0c5322","Business services","2040-05-01 00:00:00+00:00","AT","small"
"d29dd9e5","Merchandise","2039-09-02 00:00:00+00:00","GB","small"
"d54863f1","Business services","2039-11-08 00:00:00+00:00","US","small"
"c93393da","Art & photography","2040-07-06 00:00:00+00:00","AU","small"
"e5365a90","Grocery & food stores","2040-02-16 00:00:00+00:00","FR","small"
"c713dd62","Business services","2040-01-06 00:00:00+00:00","US","small"
"19af8537","Digital goods","2040-01-06 00:00:00+00:00","GB","small"
"cd4b7b1b","Art & photography","2040-09-27 00:00:00+00:00","FR","small"
"f027c5be","Others","2040-10-25 00:00:00+00:00","US","small"
"9858702c","Religion, politics & other memberships","2040-02-14 00:00:00+00:00","AU","small"
"483487f1","Merchandise","2040-03-27 00:00:00+00:00","US","small"
"15febdd4","Food & drink","2040-04-29 00:00:00+00:00","US","small"
"fb1ba285","Education","2040-04-09 00:00:00+00:00","US","small"
"ecf2b64b","Personal services","2040-04-15 00:00:00+00:00","AU","small"
"db7dcf19","Personal services","2040-04-16 00:00:00+00:00","GB","small"
"d34435d6","Merchandise","2040-04-25 00:00:00+00:00","JP","small"
"4d7dd97e","Merchandise","2041-03-25 00:00:00+00:00","FR","small"
"f1dd7e8b","Food & drink","2040-06-25 00:00:00+00:00","CH","small"
"5a399731","Education","2040-06-26 00:00:00+00:00","US","small"
"ef4a148a","Business services","2040-06-20 00:00:00+00:00","JP","small"
"2578643d","Art & photography","2040-07-01 00:00:00+00:00","GB","small"
"c9e6896b","Merchandise","2040-08-02 00:00:00+00:00","JP","small"
"3bff3ac8","Education","2040-06-30 00:00:00+00:00","GB","small"
"872fbd17","Others","2040-06-25 00:00:00+00:00","US","small"
"acc71755","Others","2041-05-25 00:00:00+00:00","US","small"
"ef8d13de","Personal services","2040-07-14 00:00:00+00:00","IT","small"
"eb91dcac","Specialty retail","2040-11-05 00:00:00+00:00","PT","small"
"2a5def58","Software","2040-07-23 00:00:00+00:00","US","small"
"73c2a059","Personal services","2040-07-16 00:00:00+00:00","US","small"
"0f779868","Education","2040-09-19 00:00:00+00:00","GB","small"
"d4a6d8cb","Software","2040-09-26 00:00:00+00:00","IE","small"
"34fc4030","Others","2041-01-19 00:00:00+00:00","US","small"
"5c32b121","Others","2040-10-16 00:00:00+00:00","JP","small"
"2e856c74","Religion, politics & other memberships","2041-01-28 00:00:00+00:00","NO","small"
"225c6036","Others","2041-02-18 00:00:00+00:00","RO","small"
"ad33f2df","Merchandise","2040-10-01 00:00:00+00:00","GB","small"
"66aff130","Medical services, drugs, testing labs & equipment medium","2040-08-19 00:00:00+00:00","JP","small"
"11774a18","Merchandise","2040-11-25 00:00:00+00:00","DE","small"
"1150dba6","Business services","2040-10-22 00:00:00+00:00","US","small"
"435ae7d7","Food & drink","2041-05-25 00:00:00+00:00","GB","small"
"f3427290","Education","2040-10-21 00:00:00+00:00","CA","small"
"9912d89e","Leisure","2040-10-20 00:00:00+00:00","JP","small"
"3a08b9e0","Merchandise","2040-10-01 00:00:00+00:00","GB","small"
